Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle;Obstacle Time
3;Arcade;ArcadeCar-399980;2302;17;17;46,0407;300;30,77178;75;4,939642;3;22;5,118809
4;Arcade;ArcadeCar-399980;1935;17;17;38,69735;300;37,15841;75;5,338945;1;21;0,0610902
5;Arcade;ArcadeCar-399980;1874;17;17;37,4845;300;38,5331;75;3,722859;1;20;0,1571984
6;Arcade;ArcadeCar-399980;2357;17;17;47,13913;300;30,42359;75;3,235346;3;18;6,078856
7;Arcade;ArcadeCar-399980;1928;17;17;38,56324;300;37,61597;75;4,125343;2;17;0,1677104
8;Arcade;ArcadeCar-399980;2683;17;17;53,65398;300;26,78859;75;7,85994;4;20;8,622355
9;Arcade;ArcadeCar-399980;2089;17;17;41,77958;300;34,14471;75;9,486559;1;17;0,16197
10;Arcade;ArcadeCar-399980;3131;17;17;62,62415;300;23,09209;75;3,255894;4;22;20,51087
11;Arcade;ArcadeCar-399980;1895;17;17;37,8996;300;37,43129;75;4,348978;1;13;0,3367306
12;Arcade;ArcadeCar-399980;2045;17;17;40,9016;300;34,75632;75;3,492306;4;16;2,853012
13;Arcade;ArcadeCar-399980;2293;17;17;45,85718;300;31,35103;75;5,584233;4;21;4,28389
14;Arcade;ArcadeCar-399980;10410;17;17;208,2024;300;7,285386;75;5,263047;4;24;166,573
15;Arcade;ArcadeCar-399980;3672;17;17;73,43711;300;19,85812;75;3,051128;5;20;28,76612
16;Arcade;ArcadeCar-399980;13095;17;17;261,8983;300;5,970767;75;4,51515;3;20;220,9253
17;Arcade;ArcadeCar-399980;5462;17;17;109,2439;300;13,33295;75;9,507622;3;20;64,26917
18;Arcade;ArcadeCar-399980;15000;14;17;300;300;4,453833;75;3,34422;2;16;267,3616
19;Arcade;ArcadeCar-399980;1932;17;17;38,63156;300;37,05914;75;4,067706;2;19;0,07269701
20;Arcade;ArcadeCar-399980;2397;17;17;47,93986;300;30,23596;75;4,012458;5;23;5,132477
21;Arcade;ArcadeCar-399980;2412;17;17;48,24005;300;28,66052;75;5,716536;3;18;7,450644
22;Arcade;ArcadeCar-399980;15000;2;17;300;300;1,259048;75;280,3164;1;17;293,2127
23;Arcade;ArcadeCar-399980;2257;17;17;44,7419;300;31,20479;75;5,223936;4;16;3,439768
24;Arcade;ArcadeCar-399980;1959;17;17;39,57481;300;36,50669;75;4,536092;2;20;1,263357
25;Arcade;ArcadeCar-399980;2749;17;17;54,97744;300;26,14176;75;3,335591;2;24;15,62684
26;Arcade;ArcadeCar-399980;2200;17;17;43,99764;300;32,87594;75;6,101512;2;19;3,169809
27;Arcade;ArcadeCar-399980;4345;17;17;86,90533;300;16,53283;75;6,590021;5;22;42,21179
28;Arcade;ArcadeCar-399980;6139;17;17;122,7804;300;11,62941;75;18,2041;9;24;64,15733
29;Arcade;ArcadeCar-399980;2013;17;17;40,26002;300;35,13149;75;3,834334;2;19;1,51722
30;Arcade;ArcadeCar-399980;2106;17;17;42,11769;300;34,33887;75;2,152022;3;17;2,956688
31;Arcade;ArcadeCar-399980;1995;17;17;39,90128;300;36,65438;75;3,201161;4;20;0,5975453
32;Arcade;ArcadeCar-399980;1964;17;17;39,28249;300;36,24891;75;2,986052;2;21;0,64825
33;Arcade;ArcadeCar-399980;2365;17;17;47,29629;300;30,02501;75;5,833126;4;21;7,667661
34;Arcade;ArcadeCar-399980;1895;17;17;37,89904;300;38,03285;75;5,000554;1;20;0,0447754
35;Arcade;ArcadeCar-399980;1913;17;17;38,26445;300;37,7656;75;6,161457;0;20;0
36;Arcade;ArcadeCar-399980;2121;17;17;42,41972;300;33,69203;75;2,143668;3;18;3,584185
37;Arcade;ArcadeCar-399980;2236;17;17;44,71665;300;31,36319;75;7,324838;2;19;3,129937
38;Arcade;ArcadeCar-399980;2368;17;17;47,36331;300;30,3509;75;4,066791;4;18;6,855774
39;Arcade;ArcadeCar-399980;1925;17;17;38,49827;300;37,03812;75;2,6468;1;17;1,516978
40;Arcade;ArcadeCar-399980;2994;17;17;59,88105;300;23,96338;75;7,566084;4;22;12,94425
41;Arcade;ArcadeCar-399980;2035;17;17;40,34062;300;35,14983;75;7,301117;1;17;0
42;Arcade;ArcadeCar-399980;1887;17;17;38,09701;300;37,8245;75;4,94962;1;17;0,0214156
43;Arcade;ArcadeCar-399980;2019;17;17;40,38351;300;34,63847;75;8,878483;0;18;0
44;Arcade;ArcadeCar-399980;1861;17;17;37,21564;300;38,38181;75;6,579011;1;19;0,02146519
45;Arcade;ArcadeCar-399980;3137;17;17;62,73899;300;23,24479;75;21,83652;4;20;20,50592
46;Arcade;ArcadeCar-399980;1783;17;17;35,66338;300;39,25549;75;4,712914;0;23;0
47;Arcade;ArcadeCar-399980;2183;17;17;43,66141;300;33,76743;75;6,378701;2;17;1,363094
48;Arcade;ArcadeCar-399980;2416;17;17;48,31771;300;29,73279;75;5,933034;5;23;4,518557
49;Arcade;ArcadeCar-399980;2265;17;17;45,29849;300;30,8486;75;8,617325;3;21;2,622386
50;Arcade;ArcadeCar-399980;2438;17;17;48,76292;300;29,70041;75;7,494368;4;22;4,124334
0;Arcade;ArcadeCar-499912;2048;17;17;40,95802;300;35,43889;75;2,97253;2;20;2,596126
1;Arcade;ArcadeCar-499912;1849;17;17;36,98037;300;38,3496;75;4,818038;1;19;0,02351179
2;Arcade;ArcadeCar-499912;9436;17;17;188,7164;300;8,012911;75;2,584071;1;21;151,7896
3;Arcade;ArcadeCar-499912;1777;17;17;35,54386;300;40,21275;75;3,303575;0;20;0
4;Arcade;ArcadeCar-499912;1912;17;17;38,23729;300;37,34422;75;2,632793;2;17;0,7573447
5;Arcade;ArcadeCar-499912;15000;1;17;300;300;0,9076837;75;0,2624168;2;19;294,9268
6;Arcade;ArcadeCar-499912;1943;17;17;38,85629;300;36,5022;75;2,139746;4;18;0,4232446
7;Arcade;ArcadeCar-499912;2818;17;17;56,35807;300;25,78175;75;4,059584;5;19;13,0764
8;Arcade;ArcadeCar-499912;2091;17;17;41,82136;300;34,3425;75;3,370442;2;16;2,2661
9;Arcade;ArcadeCar-499912;1801;17;17;36,01762;300;39,53447;75;3,738138;0;17;0
10;Arcade;ArcadeCar-499912;1792;17;17;35,83979;300;39,42037;75;4,054188;0;18;0
11;Arcade;ArcadeCar-499912;2086;17;17;41,72198;300;34,19432;75;3,877267;3;20;1,804091
12;Arcade;ArcadeCar-499912;6016;17;17;120,3189;300;12,27825;75;78,06209;6;23;76,02237
13;Arcade;ArcadeCar-499912;2363;17;17;47,26239;300;30,54508;75;6,748103;3;18;3,745601
14;Arcade;ArcadeCar-499912;2360;17;17;47,20075;300;30,44668;75;7,35722;2;17;4,155319
15;Arcade;ArcadeCar-499912;1813;17;17;36,2592;300;39,13489;75;4,220072;0;21;0
16;Arcade;ArcadeCar-499912;2464;17;17;49,28054;300;28,81158;75;5,628989;5;15;6,104793
17;Arcade;ArcadeCar-499912;1920;17;17;38,39395;300;37,43127;75;2,979855;1;19;0,4820192
18;Arcade;ArcadeCar-499912;1829;17;17;36,58154;300;38,89927;75;3,53285;0;15;0
19;Arcade;ArcadeCar-499912;1990;17;17;39,79973;300;35,59281;75;1,839334;4;16;1,257874
20;Arcade;ArcadeCar-499912;2021;17;17;40,42105;300;35,60947;75;6,143614;1;19;1,098509
21;Arcade;ArcadeCar-499912;2484;17;17;49,6781;300;28,93799;75;10,80848;3;16;2,622424
22;Arcade;ArcadeCar-499912;2147;17;17;42,94213;300;33,2178;75;2,128804;3;21;3,106541
23;Arcade;ArcadeCar-499912;1909;17;17;38,1806;300;36,68175;75;6,86725;1;18;0,02273299
24;Arcade;ArcadeCar-499912;1933;17;17;38,07358;300;36,81067;75;5,361949;0;24;0
25;Arcade;ArcadeCar-499912;9180;17;17;184,1852;300;8,020893;75;13,5538;5;19;133,9693
26;Arcade;ArcadeCar-499912;2684;17;17;53,67926;300;26,74772;75;9,495458;4;21;8,140991
27;Arcade;ArcadeCar-499912;2373;17;17;47,28686;300;29,53431;75;9,266622;2;19;4,337204
28;Arcade;ArcadeCar-499912;2640;17;17;52,97293;300;27,34124;75;4,362359;5;18;8,62145
29;Arcade;ArcadeCar-499912;2596;17;17;51,92461;300;27,34599;75;12,55996;4;20;5,227451
30;Arcade;ArcadeCar-499912;2300;17;17;45,99471;300;31,00438;75;5,645831;3;20;2,443641
31;Arcade;ArcadeCar-499912;4711;17;17;94,2224;300;15,37367;75;4,303741;4;23;52,22153
32;Arcade;ArcadeCar-499912;1945;17;17;38,89837;300;36,52681;75;4,423532;1;22;0,03783979
33;Arcade;ArcadeCar-499912;2151;17;17;43,02293;300;32,99787;75;8,924347;2;21;2,36583
34;Arcade;ArcadeCar-499912;2510;17;17;50,19728;300;28,55787;75;5,919435;5;23;3,916624
35;Arcade;ArcadeCar-499912;2044;17;17;40,88155;300;35,10021;75;1,906644;2;16;3,31966
36;Arcade;ArcadeCar-499912;2286;17;17;45,72213;300;30,94735;75;10,24618;3;23;0,7138124
37;Arcade;ArcadeCar-499912;7515;17;17;150,3012;300;9,947781;75;6,447416;2;19;108,5747
38;Arcade;ArcadeCar-499912;2181;17;17;43,61796;300;32,64782;75;4,953306;1;18;3,931211
39;Arcade;ArcadeCar-499912;10486;17;17;209,7221;300;7,370762;75;4,514441;7;20;164,1938
40;Arcade;ArcadeCar-499912;2004;17;17;40,07434;300;36,38119;75;2,538505;1;23;1,754133
41;Arcade;ArcadeCar-499912;2178;17;17;43,56208;300;32,47773;75;4,996231;5;21;2,223025
42;Arcade;ArcadeCar-499912;2093;17;17;41,8593;300;34,0994;75;3,014484;5;17;2,521379
43;Arcade;ArcadeCar-499912;2262;17;17;45,23979;300;31,5711;75;8,800457;2;20;1,217452
44;Arcade;ArcadeCar-499912;2088;17;17;41,76303;300;34,58021;75;6,296202;2;17;1,322245
45;Arcade;ArcadeCar-499912;1999;17;17;39,97978;300;35,9789;75;3,296001;3;18;0,549816
46;Arcade;ArcadeCar-499912;2120;17;17;42,39825;300;33,84178;75;5,221148;2;16;2,135695
47;Arcade;ArcadeCar-499912;2593;17;17;51,86009;300;27,80722;75;6,365245;4;15;9,074111
48;Arcade;ArcadeCar-499912;2002;17;17;40,04304;300;36,12178;75;3,820814;3;15;1,276866
49;Arcade;ArcadeCar-499912;1877;17;17;37,5377;300;37,83853;75;4,589368;1;18;0,07835221
50;Arcade;ArcadeCar-499912;2238;17;17;44,76218;300;32,29591;75;4,230146;3;20;3,900231
0;Arcade;ArcadeCar-599966;2236;17;17;44,71952;300;32,05836;75;10,95428;1;19;0,263343
1;Arcade;ArcadeCar-599966;2138;17;17;42,7558;300;33,63075;75;5,443553;4;22;0,7793
2;Arcade;ArcadeCar-599966;2096;17;17;41,92155;300;34,42491;75;4,938744;3;16;0,9181058
3;Arcade;ArcadeCar-599966;4823;17;17;96,46131;300;15,11609;75;6,249135;3;19;55,3319
4;Arcade;ArcadeCar-599966;1977;17;17;39,53971;300;35,96466;75;3,561772;2;18;2,047781
5;Arcade;ArcadeCar-599966;4749;17;17;94,97739;300;15,33338;75;2,140315;4;23;57,21569
6;Arcade;ArcadeCar-599966;1965;17;17;39,21947;300;36,82334;75;4,553453;2;23;1,500391
7;Arcade;ArcadeCar-599966;14995;13;17;300;300;4,279539;75;50,55726;6;19;263,4384
8;Arcade;ArcadeCar-599966;2340;17;17;46,18284;300;31,29817;75;7,418034;5;20;0,9446311
9;Arcade;ArcadeCar-599966;2024;17;17;41,08247;300;35,50853;75;5,804745;2;20;2,366037
10;Arcade;ArcadeCar-599966;1753;17;17;35,06165;300;41,26464;75;2,999179;2;16;0,07629221
11;Arcade;ArcadeCar-599966;2664;17;17;53,27995;300;27,36245;75;20,55934;1;19;14,93702
12;Arcade;ArcadeCar-599966;2498;17;17;49,95885;300;28,08859;75;9,132067;5;19;8,815598
13;Arcade;ArcadeCar-599966;1825;17;17;36,49724;300;39,43601;75;5,239158;0;22;0
14;Arcade;ArcadeCar-599966;2084;17;17;41,67777;300;34,04943;75;6,852526;3;21;0,479372
15;Arcade;ArcadeCar-599966;2535;17;17;50,70354;300;28,77074;75;5,11995;2;22;10,56492
16;Arcade;ArcadeCar-599966;2021;17;17;40,4229;300;35,90011;75;3,542795;3;20;1,173812
17;Arcade;ArcadeCar-599966;2299;17;17;45,97876;300;31,56927;75;7,187819;3;17;3,177151
18;Arcade;ArcadeCar-599966;1919;17;17;38,37616;300;37,254;75;2,68535;3;21;0,5043522
19;Arcade;ArcadeCar-599966;2234;17;17;44,68314;300;31,97816;75;5,125925;4;16;3,76702
20;Arcade;ArcadeCar-599966;2997;17;17;59,94198;300;24,27354;75;7,587234;4;23;14,65059
21;Arcade;ArcadeCar-599966;2064;17;17;41,27755;300;34,47604;75;7,054008;3;21;1,188275
22;Arcade;ArcadeCar-599966;2073;17;17;41,08084;300;34,46662;75;4,882172;2;20;0,9950397
23;Arcade;ArcadeCar-599966;2496;17;17;50,29636;300;29,05125;75;9,678712;5;21;2,482462
24;Arcade;ArcadeCar-599966;10870;17;17;217,4041;300;7,014976;75;4,766665;6;23;174,1487
25;Arcade;ArcadeCar-599966;15000;12;17;300;300;4,126557;75;1,676979;2;17;271,978
26;Arcade;ArcadeCar-599966;2172;17;17;43,43474;300;32,80864;75;3,287565;4;17;2,317294
27;Arcade;ArcadeCar-599966;2489;17;17;49,78038;300;29,13718;75;9,591116;4;15;3,902359
28;Arcade;ArcadeCar-599966;2473;17;17;49,4558;300;28,18214;75;12,9975;3;21;1,757543
29;Arcade;ArcadeCar-599966;2213;17;17;44,26218;300;33,04076;75;10,22324;3;20;0,05165198
30;Arcade;ArcadeCar-599966;1858;17;17;37,1605;300;38,75793;75;2,774298;1;18;0,9041597
31;Arcade;ArcadeCar-599966;2013;17;17;39,68542;300;36,06264;75;4,290597;3;19;2,042162
32;Arcade;ArcadeCar-599966;1945;17;17;39,47311;300;36,81789;75;5,715923;1;16;0,2606134
33;Arcade;ArcadeCar-599966;2024;17;17;40,48353;300;35,45275;75;2,997311;3;20;1,644633
34;Arcade;ArcadeCar-599966;2004;17;17;40,07663;300;36,01005;75;4,849738;2;22;1,044897
35;Arcade;ArcadeCar-599966;3278;17;17;65,40286;300;22,3944;75;8,953082;3;16;27,21262
36;Arcade;ArcadeCar-599966;2189;17;17;43,94097;300;32,63305;75;6,886008;2;22;1,651509
37;Arcade;ArcadeCar-599966;2003;17;17;40,05818;300;35,59284;75;5,191498;3;18;0,9065235
38;Arcade;ArcadeCar-599966;2139;17;17;42,77811;300;33,47144;75;7,138471;2;20;1,155776
39;Arcade;ArcadeCar-599966;2161;17;17;43,22117;300;33,37047;75;4,75351;4;16;1,426657
40;Arcade;ArcadeCar-599966;1798;17;17;35,96162;300;39,76564;75;4,981781;0;18;0
41;Arcade;ArcadeCar-599966;2581;17;17;51,62127;300;27,85425;75;5,701366;4;27;8,894828
42;Arcade;ArcadeCar-599966;2057;17;17;41,13812;300;34,69187;75;5,556416;2;21;0,8637513
43;Arcade;ArcadeCar-599966;2016;17;17;40,31821;300;35,37288;75;4,61948;2;20;1,056558
44;Arcade;ArcadeCar-599966;2180;17;17;43,60025;300;33,18339;75;7,202243;4;20;1,017045
45;Arcade;ArcadeCar-599966;1987;17;17;39,73806;300;35,71823;75;2,72876;4;16;1,487793
46;Arcade;ArcadeCar-599966;2136;17;17;42,722;300;33,71741;75;4,083073;3;19;3,039154
47;Arcade;ArcadeCar-599966;1985;17;17;39,69675;300;36,30497;75;4,138192;2;15;2,042434
48;Arcade;ArcadeCar-599966;2574;17;17;51,48463;300;27,95286;75;9,555905;3;23;7,001013
49;Arcade;ArcadeCar-599966;4299;17;17;85,97932;300;16,88785;75;17,6414;2;16;49,06248
50;Arcade;ArcadeCar-599966;1813;17;17;35,83782;300;39,48177;75;3,252268;1;19;0
0;Arcade;ArcadeCar-699977;2097;17;17;42,3639;300;34,15976;75;4,978488;2;22;2,346123
1;Arcade;ArcadeCar-699977;2361;17;17;46,7123;300;30,52694;75;8,986935;5;21;2,239798
2;Arcade;ArcadeCar-699977;2048;17;17;41,46514;300;35,30912;75;6,459805;3;20;0,6597965
3;Arcade;ArcadeCar-699977;2294;17;17;45,87756;300;31,40234;75;7,377744;5;22;1,309762
4;Arcade;ArcadeCar-699977;2221;17;17;44,41927;300;32,58462;75;9,421617;1;25;1,744855
5;Arcade;ArcadeCar-699977;2351;17;17;47,02148;300;29,85447;75;9,093357;3;20;4,482699
6;Arcade;ArcadeCar-699977;2139;17;17;42,78322;300;32,97567;75;9,625923;1;20;1,137839
7;Arcade;ArcadeCar-699977;2111;17;17;42,22043;300;34,41311;75;2,770396;4;19;2,914814
8;Arcade;ArcadeCar-699977;1880;17;17;37,59777;300;37,53777;75;6,105585;2;17;0,1775408
9;Arcade;ArcadeCar-699977;1872;17;17;37,43719;300;38,39214;75;5,733525;0;23;0
10;Arcade;ArcadeCar-699977;1832;17;17;36,64588;300;39,75354;75;4,157063;1;19;0,0637322
11;Arcade;ArcadeCar-699977;1963;17;17;39,25597;300;36,87374;75;3,399944;1;17;1,255709
12;Arcade;ArcadeCar-699977;5955;17;17;119,1044;300;12,58625;75;85,22187;1;16;80,15438
13;Arcade;ArcadeCar-699977;1785;17;17;35,69372;300;39,84171;75;3,598567;1;20;0,015043
14;Arcade;ArcadeCar-699977;2520;17;17;49,91745;300;28,75002;75;4,540129;4;21;8,682204
15;Arcade;ArcadeCar-699977;2020;17;17;40,88554;300;35,72152;75;4,245806;2;18;1,046543
16;Arcade;ArcadeCar-699977;2425;17;17;48,50162;300;29,14081;75;9,127471;5;24;3,479585
17;Arcade;ArcadeCar-699977;2664;17;17;53,27728;300;27,32471;75;12,73795;4;19;4,310254
18;Arcade;ArcadeCar-699977;2413;17;17;48,26084;300;30,15875;75;6,150625;3;24;5,505495
19;Arcade;ArcadeCar-699977;2574;17;17;51,47671;300;28,37128;75;2,761558;4;17;12,81889
20;Arcade;ArcadeCar-699977;1852;17;17;36,43335;300;38,98281;75;4,638946;1;20;0,054804
21;Arcade;ArcadeCar-699977;2343;17;17;47,46887;300;30,60245;75;9,138908;3;24;2,948947
22;Arcade;ArcadeCar-699977;1779;17;17;35,58091;300;40,12872;75;3,06738;1;16;0,07979061
23;Arcade;ArcadeCar-699977;5946;17;17;118,9207;300;12,46465;75;8,877804;5;21;77,30943
24;Arcade;ArcadeCar-699977;1944;17;17;38,41475;300;36,82911;75;3,635645;3;19;0,5700089
25;Arcade;ArcadeCar-699977;2280;17;17;46,06438;300;31,51172;75;10,91157;2;24;1,690998
26;Arcade;ArcadeCar-699977;1980;17;17;39,60265;300;35,70043;75;3,700113;3;15;1,522343
27;Arcade;ArcadeCar-699977;1903;17;17;38,05644;300;37,52584;75;2,619272;2;25;1,93934
28;Arcade;ArcadeCar-699977;2151;17;17;43,01772;300;33,40941;75;6,432844;3;18;2,77769
29;Arcade;ArcadeCar-699977;2354;17;17;47,08248;300;30,67816;75;4,816984;4;17;5,172764
30;Arcade;ArcadeCar-699977;1946;17;17;38,92323;300;36,03726;75;5,759979;1;21;1,337173
31;Arcade;ArcadeCar-699977;1942;17;17;38,84044;300;36,84447;75;3,359021;3;23;1,340707
32;Arcade;ArcadeCar-699977;15000;8;17;300;300;2,879213;75;4,803072;3;20;277,171
33;Arcade;ArcadeCar-699977;2110;17;17;42,18973;300;34,57892;75;5,683819;2;19;2,597172
34;Arcade;ArcadeCar-699977;1994;17;17;39,88568;300;36,70188;75;4,487433;3;19;0,8365816
35;Arcade;ArcadeCar-699977;2209;17;17;44,18015;300;32,22009;75;10,33402;2;17;4,196052
36;Arcade;ArcadeCar-699977;2188;17;17;43,75562;300;32,74601;75;6,627164;3;20;2,020873
37;Arcade;ArcadeCar-699977;1900;17;17;38,00022;300;38,11138;75;6,422833;0;17;0
38;Arcade;ArcadeCar-699977;1926;17;17;38,51847;300;37,54367;75;5,846686;0;21;0
39;Arcade;ArcadeCar-699977;1803;17;17;36,06642;300;39,60538;75;3,694521;1;22;0,2240132
40;Arcade;ArcadeCar-699977;1947;17;17;38,93704;300;36,88962;75;4,163544;2;15;0,4781138
41;Arcade;ArcadeCar-699977;3393;17;17;67,85946;300;21,24939;75;6,114488;1;16;27,93706
42;Arcade;ArcadeCar-699977;2633;17;17;52,65619;300;27,49187;75;11,62713;5;22;11,16855
43;Arcade;ArcadeCar-699977;5250;17;17;105,0023;300;14,07115;75;68,37251;5;19;63,73141
44;Arcade;ArcadeCar-699977;2459;17;17;49,18314;300;29,42734;75;8,82552;5;20;6,586334
45;Arcade;ArcadeCar-699977;2208;17;17;44,16159;300;32,60478;75;4,65169;5;17;4,294109
46;Arcade;ArcadeCar-699977;1889;17;17;37,43707;300;37,45211;75;3,080055;2;19;1,06259
47;Arcade;ArcadeCar-699977;2023;17;17;40,80006;300;35,95182;75;7,976398;0;21;0
48;Arcade;ArcadeCar-699977;2341;17;17;46,82246;300;31,02167;75;5,533067;3;22;5,295844
49;Arcade;ArcadeCar-699977;1916;17;17;38,31457;300;37,07409;75;4,643745;3;18;0,7576813
50;Arcade;ArcadeCar-699977;1912;17;17;38,24267;300;37,76569;75;3,974268;1;19;0,8424687
0;Arcade;ArcadeCar-799922;886;7;17;300;300;39,34619;75;2,568628;0;18;0
1;Arcade;ArcadeCar-799922;1779;17;17;35,58311;300;39,95593;75;2,670991;1;18;0,6061523
2;Arcade;ArcadeCar-799922;1915;17;17;38,29575;300;37,71818;75;4,689723;1;21;1,378362
3;Arcade;ArcadeCar-799922;2210;17;17;44,20255;300;32,20451;75;3,282408;3;17;5,256084
4;Arcade;ArcadeCar-799922;1967;17;17;39,34216;300;36,01612;75;2,679614;2;19;3,198718
5;Arcade;ArcadeCar-799922;2049;17;17;40,97592;300;35,07005;75;3,688544;4;18;2,296327
6;Arcade;ArcadeCar-799922;2050;17;17;40,9995;300;35,5324;75;3,803896;4;20;2,121063
7;Arcade;ArcadeCar-799922;2053;17;17;41,06155;300;35,21865;75;9,478399;2;18;3,615176
8;Arcade;ArcadeCar-799922;2771;17;17;55,41915;300;26,25252;75;7,162373;5;21;11,96456
9;Arcade;ArcadeCar-799922;1958;17;17;39,15901;300;36,69485;75;5,020457;2;17;1,714306
10;Arcade;ArcadeCar-799922;1962;17;17;39,24269;300;36,68697;75;3,42691;5;20;2,172709
11;Arcade;ArcadeCar-799922;1995;17;17;39,89808;300;36,20608;75;4,588973;3;23;2,074454
12;Arcade;ArcadeCar-799922;1891;17;17;37,82495;300;37,75695;75;3,751734;1;16;1,522883
13;Arcade;ArcadeCar-799922;2210;17;17;44,19526;300;32,94852;75;6,885204;1;19;3,348051
14;Arcade;ArcadeCar-799922;1944;17;17;38,87913;300;36,89215;75;3,542316;3;18;0,793817
15;Arcade;ArcadeCar-799922;2094;17;17;41,87993;300;34,40367;75;8,617577;3;19;1,129149
16;Arcade;ArcadeCar-799922;2249;17;17;44,98411;300;31,87425;75;5,380828;3;18;5,457838
17;Arcade;ArcadeCar-799922;1841;17;17;36,81983;300;38,98148;75;3,118104;2;19;0,5569253
18;Arcade;ArcadeCar-799922;9210;17;17;184,2;300;8,296695;75;4,624993;6;20;141,7348
19;Arcade;ArcadeCar-799922;2523;17;17;50,45666;300;29,02859;75;10,6944;2;21;5,827686
20;Arcade;ArcadeCar-799922;2089;17;17;41,78399;300;35,0637;75;4,889632;1;18;3,668859
21;Arcade;ArcadeCar-799922;2259;17;17;45,17586;300;32,28371;75;6,475047;3;19;5,387836
22;Arcade;ArcadeCar-799922;1862;17;17;37,2424;300;38,84917;75;5,42239;0;20;0
23;Arcade;ArcadeCar-799922;2372;17;17;47,44286;300;30,36055;75;10,11126;5;20;2,881356
24;Arcade;ArcadeCar-799922;1781;17;17;35,61551;300;40,28678;75;3,676161;0;20;0
25;Arcade;ArcadeCar-799922;1892;17;17;37,84153;300;38,32274;75;4,397197;4;21;0,149306
26;Arcade;ArcadeCar-799922;2273;17;17;45,45882;300;31,87549;75;9,228226;3;21;3,444421
27;Arcade;ArcadeCar-799922;2073;17;17;41,46375;300;34,71669;75;7,832218;2;21;1,224805
28;Arcade;ArcadeCar-799922;6428;17;17;128,5579;300;11,43787;75;4,872106;6;20;87,01141
29;Arcade;ArcadeCar-799922;2155;17;17;42,80359;300;33,10474;75;4,568418;3;20;3,660407
30;Arcade;ArcadeCar-799922;1776;17;17;35,81326;300;40,28153;75;3,957309;1;15;0,0437144
31;Arcade;ArcadeCar-799922;2199;17;17;43,98464;300;32,78962;75;3,885497;5;19;3,084829
32;Arcade;ArcadeCar-799922;4909;17;17;98,17915;300;14,64386;75;10,51717;2;21;60,41877
33;Arcade;ArcadeCar-799922;2023;17;17;40,46063;300;35,84518;75;6,384907;3;21;1,737435
34;Arcade;ArcadeCar-799922;2236;17;17;44,71457;300;32,09762;75;4,136311;3;20;5,863606
35;Arcade;ArcadeCar-799922;2238;17;17;44,76376;300;32,06331;75;6,557492;3;23;3,767531
36;Arcade;ArcadeCar-799922;1988;17;17;39,7623;300;36,10909;75;6,385342;2;18;0,6836894
37;Arcade;ArcadeCar-799922;1775;17;17;35,49783;300;40,49323;75;4,033869;0;16;0
38;Arcade;ArcadeCar-799922;2128;17;17;42,56223;300;33,74409;75;3,249034;4;23;2,651126
39;Arcade;ArcadeCar-799922;2669;17;17;53,37799;300;27,24124;75;9,499035;5;21;9,45374
40;Arcade;ArcadeCar-799922;2166;17;17;43,2561;300;33,73376;75;6,042533;4;21;1,315325
41;Arcade;ArcadeCar-799922;1892;17;17;37,90139;300;37,917;75;3,576302;1;20;0,7824738
42;Arcade;ArcadeCar-799922;1861;17;17;37,22041;300;38,47957;75;2,562564;3;21;1,500873
43;Arcade;ArcadeCar-799922;2590;17;17;51,80253;300;28,14564;75;2,161077;6;19;12,21778
44;Arcade;ArcadeCar-799922;2283;17;17;45,66157;300;31,79218;75;4,749765;5;25;3,284695
45;Arcade;ArcadeCar-799922;1743;17;17;34,85479;300;41,2134;75;2,512579;1;17;0,0162614
46;Arcade;ArcadeCar-799922;1980;17;17;39,60266;300;35,68064;75;7,193227;2;16;1,038581
47;Arcade;ArcadeCar-799922;1904;17;17;38,08197;300;37,34812;75;2,582548;2;19;1,914194
48;Arcade;ArcadeCar-799922;1798;17;17;35,95463;300;40,11126;75;4,513849;0;20;0
49;Arcade;ArcadeCar-799922;1758;17;17;35,16093;300;40,89008;75;2,755651;1;14;0,0372018
50;Arcade;ArcadeCar-799922;2141;17;17;42,8183;300;33,31908;75;2,528487;3;20;5,345848
0;Arcade;ArcadeCar-899951;1933;17;17;38,66208;300;37,30797;75;4,516334;3;17;0,278837
1;Arcade;ArcadeCar-899951;1980;17;17;39,59992;300;36,37504;75;5,887875;1;22;1,36651
2;Arcade;ArcadeCar-899951;2082;17;17;41,64346;300;33,58916;75;5,284224;4;22;2,726874
3;Arcade;ArcadeCar-899951;1920;17;17;38,39465;300;36,9389;75;3,942605;1;22;0,389053
4;Arcade;ArcadeCar-899951;1987;17;17;39,74214;300;35,53712;75;5,14255;3;15;1,406535
5;Arcade;ArcadeCar-899951;2097;17;17;41,94147;300;34,24472;75;5,248103;2;20;3,700445
6;Arcade;ArcadeCar-899951;2009;17;17;40,17904;300;35,68093;75;6,190865;1;21;0,508216
7;Arcade;ArcadeCar-899951;2241;17;17;44,82021;300;31,53585;75;12,17149;3;23;0,5487779
8;Arcade;ArcadeCar-899951;1007;7;17;300;300;36,36885;75;4,631994;1;16;0,0650168
9;Arcade;ArcadeCar-899951;978;7;17;300;300;36,9616;75;3,628285;1;19;0,06376919
10;Arcade;ArcadeCar-899951;2236;17;17;44,71787;300;31,7986;75;10,10651;2;21;1,382625
